row ID,International Union for Conservation of Nature Category,Description,SPEC,Species,COU,Country,Unit Code,Unit,PowerCode Code,PowerCode,Value
Row240,THREATENED,Total number of threatened species,BIRD,Birds,AUT,Austria,NBR,Number,0,Units,66
Row241,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,AUT,Austria,NBR,Number,0,Units,24
Row242,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,AUT,Austria,NBR,Number,0,Units,14
Row243,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,AUT,Austria,NBR,Number,0,Units,28
Row244,TOT_KNOWN,Total number of known species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,198
Row245,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,178
Row246,ENDANGERED,Number of endangered species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,15
Row247,CRITICAL,Number of critically endangered species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,20
Row248,VULNERABLE,Number of vulnerable species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,20
Row249,THREATENED,Total number of threatened species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,55
Row250,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,15
Row251,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,20
Row252,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,BEL,Belgium,NBR,Number,0,Units,20
Row253,TOT_KNOWN,Total number of known species,BIRD,Birds,CAN,Canada,NBR,Number,0,Units,674
Row254,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,CAN,Canada,NBR,Number,0,Units,664
Row255,ENDANGERED,Number of endangered species,BIRD,Birds,CAN,Canada,NBR,Number,0,Units,14
Row256,VULNERABLE,Number of vulnerable species,BIRD,Birds,CAN,Canada,NBR,Number,0,Units,48
Row257,THREATENED,Total number of threatened species,BIRD,Birds,CAN,Canada,NBR,Number,0,Units,88
Row258,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,CAN,Canada,NBR,Number,0,Units,14
Row259,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,CAN,Canada,NBR,Number,0,Units,48
Row260,TOT_KNOWN,Total number of known species,BIRD,Birds,CZE,Czech Republic,NBR,Number,0,Units,237
Row261,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,CZE,Czech Republic,NBR,Number,0,Units,223
Row262,ENDANGERED,Number of endangered species,BIRD,Birds,CZE,Czech Republic,NBR,Number,0,Units,35
Row263,CRITICAL,Number of critically endangered species,BIRD,Birds,CZE,Czech Republic,NBR,Number,0,Units,35
Row264,VULNERABLE,Number of vulnerable species,BIRD,Birds,CZE,Czech Republic,NBR,Number,0,Units,45
Row265,THREATENED,Total number of threatened species,BIRD,Birds,CZE,Czech Republic,NBR,Number,0,Units,115
Row266,TOT_KNOWN,Total number of known species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,241
Row267,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,202
Row268,ENDANGERED,Number of endangered species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,15
Row269,CRITICAL,Number of critically endangered species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,24
Row270,VULNERABLE,Number of vulnerable species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,45
Row271,THREATENED,Total number of threatened species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,84
Row272,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,15
Row273,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,24
Row274,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,DNK,Denmark,NBR,Number,0,Units,45
Row275,TOT_KNOWN,Total number of known species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,248
Row276,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,245
Row277,ENDANGERED,Number of endangered species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,36
Row278,CRITICAL,Number of critically endangered species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,13
Row279,VULNERABLE,Number of vulnerable species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,38
Row280,THREATENED,Total number of threatened species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,87
Row281,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,36
Row282,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,13
Row283,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,FIN,Finland,NBR,Number,0,Units,38
Row284,TOT_KNOWN,Total number of known species,BIRD,Birds,FRA,France,NBR,Number,0,Units,396
Row285,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,FRA,France,NBR,Number,0,Units,284
Row286,ENDANGERED,Number of endangered species,BIRD,Birds,FRA,France,NBR,Number,0,Units,33
Row287,CRITICAL,Number of critically endangered species,BIRD,Birds,FRA,France,NBR,Number,0,Units,16
Row288,VULNERABLE,Number of vulnerable species,BIRD,Birds,FRA,France,NBR,Number,0,Units,58
Row289,THREATENED,Total number of threatened species,BIRD,Birds,FRA,France,NBR,Number,0,Units,107
Row290,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,FRA,France,NBR,Number,0,Units,30
Row291,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,FRA,France,NBR,Number,0,Units,46
Row292,TOT_KNOWN,Total number of known species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,280
Row293,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,260
Row294,ENDANGERED,Number of endangered species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,24
Row295,CRITICAL,Number of critically endangered species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,30
Row296,VULNERABLE,Number of vulnerable species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,40
Row297,THREATENED,Total number of threatened species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,94
Row298,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,24
Row299,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,30
Row300,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,DEU,Germany,NBR,Number,0,Units,40
Row301,TOT_KNOWN,Total number of known species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,440
Row302,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,351
Row303,ENDANGERED,Number of endangered species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,17
Row304,CRITICAL,Number of critically endangered species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,14
Row305,VULNERABLE,Number of vulnerable species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,31
Row306,THREATENED,Total number of threatened species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,62
Row307,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,17
Row308,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,14
Row309,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,GRC,Greece,NBR,Number,0,Units,31
Row310,TOT_KNOWN,Total number of known species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,238
Row311,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,236
Row312,ENDANGERED,Number of endangered species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,20
Row313,CRITICAL,Number of critically endangered species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,23
Row314,VULNERABLE,Number of vulnerable species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,35
Row315,THREATENED,Total number of threatened species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,78
Row316,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,20
Row317,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,23
Row318,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,HUN,Hungary,NBR,Number,0,Units,35
Row319,TOT_KNOWN,Total number of known species,BIRD,Birds,ISL,Iceland,NBR,Number,0,Units,75
Row320,ENDANGERED,Number of endangered species,BIRD,Birds,ISL,Iceland,NBR,Number,0,Units,11
Row321,CRITICAL,Number of critically endangered species,BIRD,Birds,ISL,Iceland,NBR,Number,0,Units,6
Row322,VULNERABLE,Number of vulnerable species,BIRD,Birds,ISL,Iceland,NBR,Number,0,Units,16
Row323,THREATENED,Total number of threatened species,BIRD,Birds,ISL,Iceland,NBR,Number,0,Units,33
Row324,TOT_KNOWN,Total number of known species,BIRD,Birds,IRL,Ireland,NBR,Number,0,Units,478
Row325,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,IRL,Ireland,NBR,Number,0,Units,478
Row326,ENDANGERED,Number of endangered species,BIRD,Birds,IRL,Ireland,NBR,Number,0,Units,37
Row327,VULNERABLE,Number of vulnerable species,BIRD,Birds,IRL,Ireland,NBR,Number,0,Units,90
Row328,THREATENED,Total number of threatened species,BIRD,Birds,IRL,Ireland,NBR,Number,0,Units,127
Row329,TOT_KNOWN,Total number of known species,BIRD,Birds,ITA,Italy,NBR,Number,0,Units,278
Row330,ENDANGERED,Number of endangered species,BIRD,Birds,ITA,Italy,NBR,Number,0,Units,36
Row331,CRITICAL,Number of critically endangered species,BIRD,Birds,ITA,Italy,NBR,Number,0,Units,10
Row332,VULNERABLE,Number of vulnerable species,BIRD,Birds,ITA,Italy,NBR,Number,0,Units,21
Row333,THREATENED,Total number of threatened species,BIRD,Birds,ITA,Italy,NBR,Number,0,Units,67
Row334,TOT_KNOWN,Total number of known species,BIRD,Birds,JPN,Japan,NBR,Number,0,Units,700
Row335,ENDANGERED,Number of endangered species,BIRD,Birds,JPN,Japan,NBR,Number,0,Units,24
Row336,CRITICAL,Number of critically endangered species,BIRD,Birds,JPN,Japan,NBR,Number,0,Units,31
Row337,VULNERABLE,Number of vulnerable species,BIRD,Birds,JPN,Japan,NBR,Number,0,Units,43
Row338,THREATENED,Total number of threatened species,BIRD,Birds,JPN,Japan,NBR,Number,0,Units,98
Row339,TOT_KNOWN,Total number of known species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,527
Row340,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,1
Row341,ENDANGERED,Number of endangered species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,18
Row342,CRITICAL,Number of critically endangered species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,7
Row343,VULNERABLE,Number of vulnerable species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,29
Row344,THREATENED,Total number of threatened species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,54
Row345,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,0
Row346,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,0
Row347,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,KOR,Korea,NBR,Number,0,Units,0
Row348,TOT_KNOWN,Total number of known species,BIRD,Birds,LUX,Luxembourg,NBR,Number,0,Units,131
Row349,ENDANGERED,Number of endangered species,BIRD,Birds,LUX,Luxembourg,NBR,Number,0,Units,8
Row350,CRITICAL,Number of critically endangered species,BIRD,Birds,LUX,Luxembourg,NBR,Number,0,Units,7
Row351,VULNERABLE,Number of vulnerable species,BIRD,Birds,LUX,Luxembourg,NBR,Number,0,Units,11
Row352,THREATENED,Total number of threatened species,BIRD,Birds,LUX,Luxembourg,NBR,Number,0,Units,26
Row353,TOT_KNOWN,Total number of known species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,1117
Row354,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,238
Row355,ENDANGERED,Number of endangered species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,96
Row356,CRITICAL,Number of critically endangered species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,18
Row357,VULNERABLE,Number of vulnerable species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,127
Row358,THREATENED,Total number of threatened species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,241
Row359,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,51
Row360,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,12
Row361,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,MEX,Mexico,NBR,Number,0,Units,34
Row362,TOT_KNOWN,Total number of known species,BIRD,Birds,NLD,Netherlands,NBR,Number,0,Units,168
Row363,ENDANGERED,Number of endangered species,BIRD,Birds,NLD,Netherlands,NBR,Number,0,Units,10
Row364,CRITICAL,Number of critically endangered species,BIRD,Birds,NLD,Netherlands,NBR,Number,0,Units,10
Row365,VULNERABLE,Number of vulnerable species,BIRD,Birds,NLD,Netherlands,NBR,Number,0,Units,21
Row366,THREATENED,Total number of threatened species,BIRD,Birds,NLD,Netherlands,NBR,Number,0,Units,41
Row367,TOT_KNOWN,Total number of known species,BIRD,Birds,NZL,New Zealand,NBR,Number,0,Units,254
Row368,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,NZL,New Zealand,NBR,Number,0,Units,217
Row369,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,NZL,New Zealand,NBR,Number,0,Units,13
Row370,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,NZL,New Zealand,NBR,Number,0,Units,20
Row371,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,NZL,New Zealand,NBR,Number,0,Units,32
Row372,TOT_KNOWN,Total number of known species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,264
Row373,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,232
Row374,ENDANGERED,Number of endangered species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,15
Row375,CRITICAL,Number of critically endangered species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,6
Row376,VULNERABLE,Number of vulnerable species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,25
Row377,THREATENED,Total number of threatened species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,46
Row378,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,15
Row379,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,6
Row380,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,NOR,Norway,NBR,Number,0,Units,25
Row381,TOT_KNOWN,Total number of known species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,456
Row382,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,449
Row383,ENDANGERED,Number of endangered species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,8
Row384,CRITICAL,Number of critically endangered species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,16
Row385,VULNERABLE,Number of vulnerable species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,10
Row386,THREATENED,Total number of threatened species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,34
Row387,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,8
Row388,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,16
Row389,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,POL,Poland,NBR,Number,0,Units,10
Row390,TOT_KNOWN,Total number of known species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,393
Row391,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,362
Row392,ENDANGERED,Number of endangered species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,30
Row393,CRITICAL,Number of critically endangered species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,20
Row394,VULNERABLE,Number of vulnerable species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,61
Row395,THREATENED,Total number of threatened species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,111
Row396,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,30
Row397,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,20
Row398,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,PRT,Portugal,NBR,Number,0,Units,61
Row399,TOT_KNOWN,Total number of known species,BIRD,Birds,SVK,Slovak Republic,NBR,Number,0,Units,211
Row400,ENDANGERED,Number of endangered species,BIRD,Birds,SVK,Slovak Republic,NBR,Number,0,Units,24
Row401,CRITICAL,Number of critically endangered species,BIRD,Birds,SVK,Slovak Republic,NBR,Number,0,Units,10
Row402,VULNERABLE,Number of vulnerable species,BIRD,Birds,SVK,Slovak Republic,NBR,Number,0,Units,17
Row403,THREATENED,Total number of threatened species,BIRD,Birds,SVK,Slovak Republic,NBR,Number,0,Units,51
Row404,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,SVK,Slovak Republic,NBR,Number,0,Units,24
Row405,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,SVK,Slovak Republic,NBR,Number,0,Units,10
Row406,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,SVK,Slovak Republic,NBR,Number,0,Units,17
Row407,TOT_KNOWN,Total number of known species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,641
Row408,ENDANGERED,Number of endangered species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,21
Row409,CRITICAL,Number of critically endangered species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,10
Row410,VULNERABLE,Number of vulnerable species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,35
Row411,THREATENED,Total number of threatened species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,66
Row412,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,21
Row413,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,10
Row414,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,35
Row415,TOT_KNOWN,Total number of known species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,257
Row416,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,257
Row417,ENDANGERED,Number of endangered species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,11
Row418,CRITICAL,Number of critically endangered species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,6
Row419,VULNERABLE,Number of vulnerable species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,35
Row420,THREATENED,Total number of threatened species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,52
Row421,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,11
Row422,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,6
Row423,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,35
Row424,TOT_KNOWN,Total number of known species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,205
Row425,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,199
Row426,ENDANGERED,Number of endangered species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,21
Row427,CRITICAL,Number of critically endangered species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,9
Row428,VULNERABLE,Number of vulnerable species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,41
Row429,THREATENED,Total number of threatened species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,71
Row430,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,21
Row431,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,9
Row432,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,CHE,Switzerland,NBR,Number,0,Units,41
Row433,TOT_KNOWN,Total number of known species,BIRD,Birds,TUR,Turkey,NBR,Number,0,Units,506
Row434,THREATENED,Total number of threatened species,BIRD,Birds,TUR,Turkey,NBR,Number,0,Units,17
Row435,TOT_KNOWN,Total number of known species,BIRD,Birds,GBR,United Kingdom,NBR,Number,0,Units,590
Row436,ENDANGERED,Number of endangered species,BIRD,Birds,GBR,United Kingdom,NBR,Number,0,Units,43
Row437,CRITICAL,Number of critically endangered species,BIRD,Birds,GBR,United Kingdom,NBR,Number,0,Units,27
